time,country,size,is_holiday,days_to_next_holiday,days_since_last_holiday,business_days_in_month,lockdown
2022-12-23,UA,1,0,2,70,30,0.0
2022-12-24,BY,53,0,1,47,30,0.0
2022-12-24,HU,142,0,1,53,29,0.0
2022-12-24,MD,5,0,1,47,30,0.0
2022-12-24,PL,522,0,1,43,29,0.0
2022-12-24,RO,202,0,1,23,28,0.0
2022-12-24,SK,21,1,1,37,28,0.0
2022-12-24,UA,1,0,1,71,30,0.0
2022-12-25,BY,50,1,7,48,30,0.0
2022-12-25,HU,128,1,1,54,29,0.0
2022-12-25,MD,8,1,7,48,30,0.0
2022-12-25,PL,357,1,1,44,29,0.0
2022-12-25,RO,151,1,1,24,28,0.0
2022-12-25,SK,10,1,1,1,28,0.0
2022-12-25,UA,1,1,7,72,30,0.0
2022-12-26,BY,44,0,6,1,30,0.0
2022-12-26,HU,193,1,6,1,29,0.0
2022-12-26,MD,8,0,6,1,30,0.0
2022-12-26,PL,612,1,6,1,29,0.0
2022-12-26,RO,248,1,6,1,28,0.0
2022-12-26,SK,31,1,6,1,28,0.0
2022-12-26,UA,1,0,6,1,30,0.0
2022-12-27,BY,46,0,5,2,30,0.0
2022-12-27,HU,233,0,5,1,29,0.0
2022-12-27,MD,6,0,5,2,30,0.0
2022-12-27,PL,734,0,5,1,29,0.0
2022-12-27,RO,286,0,5,1,28,0.0
2022-12-27,SK,51,0,5,1,28,0.0
2022-12-27,UA,1,0,5,2,30,0.0
2022-12-28,BY,61,0,4,3,30,0.0
2022-12-28,HU,266,0,4,2,29,0.0
2022-12-28,MD,12,0,4,3,30,0.0
2022-12-28,PL,828,0,4,2,29,0.0
2022-12-28,RO,334,0,4,2,28,0.0
2022-12-28,SK,58,0,4,2,28,0.0
2022-12-28,UA,1,0,4,3,30,0.0
2022-12-29,BY,53,0,3,4,30,0.0
2022-12-29,HU,256,0,3,3,29,0.0
2022-12-29,MD,34,0,3,4,30,0.0
2022-12-29,PL,905,0,3,3,29,0.0
2022-12-29,RO,316,0,3,3,28,0.0
2022-12-29,SK,20,0,3,3,28,0.0
2022-12-29,UA,1,0,3,4,30,0.0
2022-12-30,BY,58,0,2,5,30,0.0
2022-12-30,HU,292,0,2,4,29,0.0
2022-12-30,MD,4,0,2,5,30,0.0
2022-12-30,PL,1037,0,2,4,29,0.0
2022-12-30,RO,328,0,2,4,28,0.0
2022-12-30,SK,47,0,2,4,28,0.0
2022-12-30,UA,1,0,2,5,30,0.0
2022-12-31,BY,52,0,1,6,30,0.0
2022-12-31,HU,196,0,1,5,29,0.0
2022-12-31,MD,2,0,1,6,30,0.0
2022-12-31,PL,670,0,1,5,29,0.0
2022-12-31,RO,184,0,1,5,28,0.0
2022-12-31,SK,23,0,1,5,28,0.0
2022-12-31,UA,1,0,1,6,30,0.0
2023-01-01,BY,92,1,1,7,28,0.0
2023-01-01,HU,502,1,73,6,30,0.0
2023-01-01,MD,26,1,1,7,28,0.0
2023-01-01,PL,1554,1,5,6,29,0.0
2023-01-01,RO,456,1,1,6,28,0.0
2023-01-01,SK,106,1,5,6,29,0.0
2023-01-01,UA,1,1,1,7,27,0.0
2023-01-02,BY,58,1,5,1,28,0.0
2023-01-02,HU,342,0,72,1,30,0.0
2023-01-02,MD,19,1,5,1,28,0.0
2023-01-02,PL,1076,0,4,1,29,0.0
2023-01-02,RO,328,1,22,1,28,0.0
2023-01-02,SK,67,0,4,1,29,0.0
2023-01-02,UA,1,1,5,1,27,0.0
2023-01-03,BY,25,0,4,1,28,0.0
2023-01-03,HU,183,0,71,2,30,0.0
2023-01-03,MD,12,0,4,1,28,0.0
2023-01-03,PL,599,0,3,2,29,0.0
2023-01-03,RO,201,0,21,1,28,0.0
2023-01-03,SK,28,0,3,2,29,0.0
2023-01-03,UA,1,0,4,1,27,0.0
2023-01-04,BY,50,0,3,2,28,0.0
2023-01-04,HU,261,0,70,3,30,0.0
2023-01-04,MD,5,0,3,2,28,0.0
2023-01-04,PL,819,0,2,3,29,0.0
2023-01-04,RO,305,0,20,2,28,0.0
2023-01-04,SK,34,0,2,3,29,0.0
2023-01-04,UA,1,0,3,2,27,0.0
2023-01-05,BY,53,0,2,3,28,0.0
2023-01-05,HU,239,0,69,4,30,0.0
2023-01-05,MD,14,0,2,3,28,0.0
2023-01-05,PL,860,0,1,4,29,0.0
2023-01-05,RO,272,0,19,3,28,0.0
2023-01-05,SK,23,0,1,4,29,0.0
2023-01-05,UA,1,0,2,3,27,0.0
2023-01-06,BY,56,0,1,4,28,0.0
2023-01-06,HU,313,0,68,5,30,0.0
2023-01-06,MD,16,0,1,4,28,0.0
2023-01-06,PL,919,1,93,5,29,0.0
2023-01-06,RO,341,0,18,4,28,0.0
2023-01-06,SK,63,1,91,5,29,0.0
2023-01-06,UA,1,0,1,4,27,0.0
2023-01-07,BY,55,1,60,5,28,0.0
2023-01-07,HU,236,0,67,6,30,0.0
2023-01-07,MD,7,1,60,5,28,0.0
2023-01-07,PL,870,0,92,1,29,0.0
2023-01-07,RO,276,0,17,5,28,0.0
2023-01-07,SK,53,0,90,1,29,0.0
2023-01-07,UA,1,1,2,5,27,0.0
2023-01-08,BY,56,0,59,1,28,0.0
2023-01-08,HU,276,0,66,7,30,0.0
2023-01-08,MD,4,0,59,1,28,0.0
2023-01-08,PL,911,0,91,2,29,0.0
2023-01-08,RO,315,0,16,6,28,0.0
2023-01-08,SK,43,0,89,2,29,0.0
2023-01-08,UA,1,0,1,1,27,0.0
2023-01-09,BY,52,0,58,2,28,0.0
2023-01-09,HU,251,0,65,8,30,0.0
2023-01-09,MD,4,0,58,2,28,0.0
2023-01-09,PL,860,0,90,3,29,0.0
2023-01-09,RO,305,0,15,7,28,0.0
2023-01-09,SK,43,0,88,3,29,0.0
2023-01-09,UA,1,1,58,2,27,0.0
2023-01-10,BY,52,0,57,3,28,0.0
2023-01-10,HU,220,0,64,9,30,0.0
2023-01-10,MD,2,0,57,3,28,0.0
2023-01-10,PL,728,0,89,4,29,0.0
2023-01-10,RO,253,0,14,8,28,0.0
2023-01-10,SK,27,0,87,4,29,0.0
2023-01-10,UA,1,0,57,1,27,0.0
2023-01-11,BY,50,0,56,4,28,0.0
2023-01-11,HU,248,0,63,10,30,0.0
2023-01-11,MD,10,0,56,4,28,0.0
2023-01-11,PL,801,0,88,5,29,0.0
2023-01-11,RO,301,0,13,9,28,0.0
2023-01-11,SK,69,0,86,5,29,0.0
2023-01-11,UA,1,0,56,2,27,0.0
2023-01-12,BY,50,0,55,5,28,0.0
2023-01-12,HU,220,0,62,11,30,0.0
2023-01-12,MD,8,0,55,5,28,0.0
2023-01-12,PL,858,0,87,6,29,0.0
2023-01-12,RO,269,0,12,10,28,0.0
2023-01-12,SK,27,0,85,6,29,0.0
2023-01-12,UA,1,0,55,3,27,0.0
2023-01-13,BY,57,0,54,6,28,0.0
2023-01-13,HU,279,0,61,12,30,0.0
2023-01-13,MD,4,0,54,6,28,0.0
2023-01-13,PL,971,0,86,7,29,0.0
2023-01-13,RO,351,0,11,11,28,0.0
2023-01-13,SK,51,0,84,7,29,0.0
2023-01-13,UA,1,0,54,4,27,0.0
2023-01-14,BY,43,0,53,7,28,0.0
2023-01-14,HU,208,0,60,13,30,0.0
2023-01-14,MD,2,0,53,7,28,0.0
2023-01-14,PL,922,0,85,8,29,0.0
2023-01-14,RO,260,0,10,12,28,0.0
2023-01-14,SK,55,0,83,8,29,0.0
2023-01-14,UA,1,0,53,5,27,0.0
2023-01-15,BY,55,0,52,8,28,0.0
2023-01-15,HU,253,0,59,14,30,0.0
2023-01-15,MD,5,0,52,8,28,0.0
2023-01-15,PL,825,0,84,9,29,0.0
2023-01-15,RO,302,0,9,13,28,0.0
2023-01-15,SK,51,0,82,9,29,0.0
2023-01-15,UA,1,0,52,6,27,0.0
2023-01-16,BY,46,0,51,9,28,0.0
2023-01-16,HU,266,0,58,15,30,0.0
2023-01-16,MD,14,0,51,9,28,0.0
2023-01-16,PL,997,0,83,10,29,0.0
2023-01-16,RO,327,0,8,14,28,0.0
2023-01-16,SK,45,0,81,10,29,0.0
2023-01-16,UA,1,0,51,7,27,0.0
2023-01-17,BY,48,0,50,10,28,0.0
2023-01-17,HU,244,0,57,16,30,0.0
2023-01-17,MD,8,0,50,10,28,0.0
2023-01-17,PL,862,0,82,11,29,0.0
2023-01-17,RO,276,0,7,15,28,0.0
2023-01-17,SK,23,0,80,11,29,0.0
2023-01-17,UA,1,0,50,8,27,0.0
2023-01-18,BY,50,0,49,11,28,0.0
2023-01-18,HU,233,0,56,17,30,0.0
2023-01-18,MD,13,0,49,11,28,0.0
2023-01-18,PL,725,0,81,12,29,0.0
2023-01-18,RO,309,0,6,16,28,0.0
2023-01-18,SK,41,0,79,12,29,0.0
2023-01-18,UA,1,0,49,9,27,0.0
2023-01-19,BY,46,0,48,12,28,0.0
2023-01-19,HU,216,0,55,18,30,0.0
2023-01-19,MD,12,0,48,12,28,0.0
2023-01-19,PL,800,0,80,13,29,0.0
2023-01-19,RO,312,0,5,17,28,0.0
2023-01-19,SK,43,0,78,13,29,0.0
2023-01-19,UA,1,0,48,10,27,0.0
2023-01-20,BY,50,0,47,13,28,0.0
2023-01-20,HU,284,0,54,19,30,0.0
2023-01-20,MD,5,0,47,13,28,0.0
2023-01-20,PL,910,0,79,14,29,0.0
2023-01-20,RO,337,0,4,18,28,0.0
2023-01-20,SK,60,0,77,14,29,0.0
2023-01-20,UA,1,0,47,11,27,0.0
2023-01-21,BY,48,0,46,14,28,0.0
2023-01-21,HU,200,0,53,20,30,0.0
2023-01-21,MD,8,0,46,14,28,0.0
2023-01-21,PL,777,0,78,15,29,0.0
2023-01-21,RO,251,0,3,19,28,0.0
2023-01-21,SK,38,0,76,15,29,0.0
2023-01-21,UA,1,0,46,12,27,0.0
2023-01-22,BY,53,0,45,15,28,0.0
2023-01-22,HU,259,0,52,21,30,0.0
2023-01-22,MD,7,0,45,15,28,0.0
2023-01-22,PL,808,0,77,16,29,0.0
2023-01-22,RO,280,0,2,20,28,0.0
2023-01-22,SK,43,0,75,16,29,0.0
2023-01-22,UA,1,0,45,13,27,0.0
2023-01-23,BY,46,0,44,16,28,0.0
2023-01-23,HU,260,0,51,22,30,0.0
2023-01-23,MD,7,0,44,16,28,0.0
2023-01-23,PL,878,0,76,17,29,0.0
2023-01-23,RO,291,0,1,21,28,0.0
2023-01-23,SK,49,0,74,17,29,0.0
2023-01-23,UA,1,0,44,14,27,0.0
2023-01-24,BY,33,0,43,17,28,0.0
2023-01-24,HU,209,0,50,23,30,0.0
2023-01-24,MD,7,0,43,17,28,0.0
2023-01-24,PL,732,0,75,18,29,0.0
2023-01-24,RO,227,1,80,22,28,0.0
2023-01-24,SK,58,0,73,18,29,0.0
2023-01-24,UA,1,0,43,15,27,0.0
2023-01-25,BY,28,0,42,18,28,0.0
2023-01-25,HU,225,0,49,24,30,0.0
2023-01-25,MD,7,0,42,18,28,0.0
2023-01-25,PL,721,0,74,19,29,0.0
2023-01-25,RO,287,0,79,1,28,0.0
2023-01-25,SK,57,0,72,19,29,0.0
2023-01-25,UA,1,0,42,16,27,0.0
2023-01-26,BY,45,0,41,19,28,0.0
2023-01-26,HU,243,0,48,25,30,0.0
2023-01-26,MD,7,0,41,19,28,0.0
2023-01-26,PL,821,0,73,20,29,0.0
2023-01-26,RO,267,0,78,2,28,0.0
2023-01-26,SK,49,0,71,20,29,0.0
2023-01-26,UA,1,0,41,17,27,0.0
2023-01-27,BY,61,0,40,20,28,0.0
2023-01-27,HU,297,0,47,26,30,0.0
2023-01-27,MD,7,0,40,20,28,0.0
2023-01-27,PL,945,0,72,21,29,0.0
2023-01-27,RO,307,0,77,3,28,0.0
2023-01-27,SK,58,0,70,21,29,0.0
2023-01-27,UA,1,0,40,18,27,0.0
2023-01-28,BY,47,0,39,21,28,0.0
2023-01-28,HU,207,0,46,27,30,0.0
2023-01-28,MD,7,0,39,21,28,0.0
2023-01-28,PL,860,0,71,22,29,0.0
2023-01-28,RO,237,0,76,4,28,0.0
2023-01-28,SK,35,0,69,22,29,0.0
2023-01-28,UA,1,0,39,19,27,0.0
2023-01-29,BY,51,0,38,22,28,0.0
2023-01-29,HU,264,0,45,28,30,0.0
2023-01-29,MD,7,0,38,22,28,0.0
2023-01-29,PL,860,0,70,23,29,0.0
2023-01-29,RO,272,0,75,5,28,0.0
2023-01-29,SK,66,0,68,23,29,0.0
2023-01-29,UA,1,0,38,20,27,0.0
2023-01-30,BY,43,0,37,23,28,0.0
2023-01-30,HU,263,0,44,29,30,0.0
2023-01-30,MD,7,0,37,23,28,0.0
2023-01-30,PL,844,0,69,24,29,0.0
2023-01-30,RO,306,0,74,6,28,0.0
2023-01-30,SK,41,0,67,24,29,0.0
2023-01-30,UA,1,0,37,21,27,0.0
2023-01-31,BY,37,0,36,24,28,0.0
2023-01-31,HU,211,0,43,30,30,0.0
2023-01-31,MD,7,0,36,24,28,0.0
2023-01-31,PL,844,0,68,25,29,0.0
2023-01-31,RO,255,0,73,7,28,0.0
2023-01-31,SK,23,0,66,25,29,0.0
2023-01-31,UA,1,0,36,22,27,0.0
2023-02-01,BY,49,0,35,25,28,0.0
2023-02-01,HU,235,0,42,31,28,0.0
2023-02-01,MD,7,0,35,25,28,0.0
2023-02-01,PL,782,0,67,26,28,0.0
2023-02-01,RO,308,0,72,8,28,0.0
2023-02-01,SK,39,0,65,26,28,0.0
2023-02-01,UA,1,0,35,23,28,0.0
2023-02-02,BY,45,0,34,26,28,0.0
2023-02-02,HU,233,0,41,32,28,0.0
2023-02-02,MD,7,0,34,26,28,0.0
2023-02-02,PL,822,0,66,27,28,0.0
2023-02-02,RO,283,0,71,9,28,0.0
2023-02-02,SK,38,0,64,27,28,0.0
2023-02-02,UA,1,0,34,24,28,0.0
2023-02-03,BY,47,0,33,27,28,0.0
2023-02-03,HU,285,0,40,33,28,0.0
2023-02-03,MD,7,0,33,27,28,0.0
2023-02-03,PL,905,0,65,28,28,0.0
2023-02-03,RO,329,0,70,10,28,0.0
2023-02-03,SK,61,0,63,28,28,0.0
2023-02-03,UA,1,0,33,25,28,0.0
2023-02-04,BY,36,0,32,28,28,0.0
2023-02-04,HU,211,0,39,34,28,0.0
2023-02-04,MD,7,0,32,28,28,0.0
2023-02-04,PL,882,0,64,29,28,0.0
2023-02-04,RO,249,0,69,11,28,0.0
2023-02-04,SK,29,0,62,29,28,0.0
2023-02-04,UA,1,0,32,26,28,0.0
2023-02-05,BY,33,0,31,29,28,0.0
2023-02-05,HU,258,0,38,35,28,0.0
2023-02-05,MD,7,0,31,29,28,0.0
2023-02-05,PL,929,0,63,30,28,0.0
2023-02-05,RO,273,0,68,12,28,0.0
2023-02-05,SK,63,0,61,30,28,0.0
2023-02-05,UA,1,0,31,27,28,0.0
2023-02-06,BY,40,0,30,30,28,0.0
2023-02-06,HU,262,0,37,36,28,0.0
2023-02-06,MD,7,0,30,30,28,0.0
2023-02-06,PL,957,0,62,31,28,0.0
2023-02-06,RO,301,0,67,13,28,0.0
2023-02-06,SK,50,0,60,31,28,0.0
2023-02-06,UA,1,0,30,28,28,0.0
2023-02-07,BY,39,0,29,31,28,0.0
2023-02-07,HU,239,0,36,37,28,0.0
2023-02-07,MD,7,0,29,31,28,0.0
2023-02-07,PL,785,0,61,32,28,0.0
2023-02-07,RO,281,0,66,14,28,0.0
2023-02-07,SK,59,0,59,32,28,0.0
2023-02-07,UA,1,0,29,29,28,0.0
2023-02-08,BY,43,0,28,32,28,0.0
2023-02-08,HU,256,0,35,38,28,0.0
2023-02-08,MD,7,0,28,32,28,0.0
2023-02-08,PL,849,0,60,33,28,0.0
2023-02-08,RO,277,0,65,15,28,0.0
2023-02-08,SK,60,0,58,33,28,0.0
2023-02-08,UA,1,0,28,30,28,0.0
2023-02-09,BY,46,0,27,33,28,0.0
2023-02-09,HU,260,0,34,39,28,0.0
2023-02-09,MD,7,0,27,33,28,0.0
2023-02-09,PL,963,0,59,34,28,0.0
2023-02-09,RO,284,0,64,16,28,0.0
2023-02-09,SK,82,0,57,34,28,0.0
2023-02-09,UA,1,0,27,31,28,0.0
2023-02-10,BY,48,0,26,34,28,0.0
2023-02-10,HU,287,0,33,40,28,0.0
2023-02-10,MD,7,0,26,34,28,0.0
2023-02-10,PL,988,0,58,35,28,0.0
2023-02-10,RO,325,0,63,17,28,0.0
2023-02-10,SK,90,0,56,35,28,0.0
2023-02-10,UA,1,0,26,32,28,0.0
2023-02-11,BY,44,0,25,35,28,0.0
2023-02-11,HU,209,0,32,41,28,0.0
2023-02-11,MD,7,0,25,35,28,0.0
2023-02-11,PL,854,0,57,36,28,0.0
2023-02-11,RO,255,0,62,18,28,0.0
2023-02-11,SK,63,0,55,36,28,0.0
2023-02-11,UA,1,0,25,33,28,0.0
2023-02-12,BY,48,0,24,36,28,0.0
2023-02-12,HU,280,0,31,42,28,0.0
2023-02-12,MD,7,0,24,36,28,0.0
2023-02-12,PL,920,0,56,37,28,0.0
2023-02-12,RO,281,0,61,19,28,0.0
2023-02-12,SK,78,0,54,37,28,0.0
2023-02-12,UA,1,0,24,34,28,0.0
2023-02-13,BY,50,0,23,37,28,0.0
2023-02-13,HU,286,0,30,43,28,0.0
2023-02-13,MD,7,0,23,37,28,0.0
2023-02-13,PL,929,0,55,38,28,0.0
2023-02-13,RO,303,0,60,20,28,0.0
2023-02-13,SK,44,0,53,38,28,0.0
2023-02-13,UA,1,0,23,35,28,0.0
2023-02-14,BY,39,0,22,38,28,0.0
2023-02-14,HU,226,0,29,44,28,0.0
2023-02-14,MD,7,0,22,38,28,0.0
2023-02-14,PL,809,0,54,39,28,0.0
2023-02-14,RO,262,0,59,21,28,0.0
2023-02-14,SK,48,0,52,39,28,0.0
2023-02-14,UA,1,0,22,36,28,0.0
2023-02-15,BY,47,0,21,39,28,0.0
2023-02-15,HU,250,0,28,45,28,0.0
2023-02-15,MD,7,0,21,39,28,0.0
2023-02-15,PL,869,0,53,40,28,0.0
2023-02-15,RO,294,0,58,22,28,0.0
2023-02-15,SK,68,0,51,40,28,0.0
2023-02-15,UA,1,0,21,37,28,0.0
2023-02-16,BY,42,0,20,40,28,0.0
2023-02-16,HU,242,0,27,46,28,0.0
2023-02-16,MD,7,0,20,40,28,0.0
2023-02-16,PL,1006,0,52,41,28,0.0
2023-02-16,RO,312,0,57,23,28,0.0
2023-02-16,SK,48,0,50,41,28,0.0
2023-02-16,UA,1,0,20,38,28,0.0
2023-02-17,BY,51,0,19,41,28,0.0
2023-02-17,HU,269,0,26,47,28,0.0
2023-02-17,MD,7,0,19,41,28,0.0
2023-02-17,PL,862,0,51,42,28,0.0
2023-02-17,RO,315,0,56,24,28,0.0
2023-02-17,SK,63,0,49,42,28,0.0
2023-02-17,UA,1,0,19,39,28,0.0
2023-02-18,BY,48,0,18,42,28,0.0
2023-02-18,HU,235,0,25,48,28,0.0
2023-02-18,MD,7,0,18,42,28,0.0
2023-02-18,PL,869,0,50,43,28,0.0
2023-02-18,RO,264,0,55,25,28,0.0
2023-02-18,SK,37,0,48,43,28,0.0
2023-02-18,UA,1,0,18,40,28,0.0
2023-02-19,BY,51,0,17,43,28,0.0
2023-02-19,HU,255,0,24,49,28,0.0
2023-02-19,MD,6,0,17,43,28,0.0
2023-02-19,PL,936,0,49,44,28,0.0
2023-02-19,RO,297,0,54,26,28,0.0
2023-02-19,SK,45,0,47,44,28,0.0
2023-02-19,UA,1,0,17,41,28,0.0
2023-02-20,BY,49,0,16,44,28,0.0
2023-02-20,HU,286,0,23,50,28,0.0
2023-02-20,MD,6,0,16,44,28,0.0
2023-02-20,PL,921,0,48,45,28,0.0
2023-02-20,RO,314,0,53,27,28,0.0
2023-02-20,SK,49,0,46,45,28,0.0
2023-02-20,UA,1,0,16,42,28,0.0
2023-02-21,BY,41,0,15,45,28,0.0
2023-02-21,HU,249,0,22,51,28,0.0
2023-02-21,MD,6,0,15,45,28,0.0
2023-02-21,PL,786,0,47,46,28,0.0
2023-02-21,RO,288,0,52,28,28,0.0
2023-02-21,SK,35,0,45,46,28,0.0
2023-02-21,UA,1,0,15,43,28,0.0
2023-02-22,BY,32,0,14,46,28,0.0
2023-02-22,HU,258,0,21,52,28,0.0
2023-02-22,MD,6,0,14,46,28,0.0
2023-02-22,PL,888,0,46,47,28,0.0
2023-02-22,RO,299,0,51,29,28,0.0
2023-02-22,SK,57,0,44,47,28,0.0
2023-02-22,UA,1,0,14,44,28,0.0
2023-02-23,BY,40,0,13,47,28,0.0
2023-02-23,HU,277,0,20,53,28,0.0
2023-02-23,MD,6,0,13,47,28,0.0
2023-02-23,PL,951,0,45,48,28,0.0
2023-02-23,RO,317,0,50,30,28,0.0
2023-02-23,SK,61,0,43,48,28,0.0
2023-02-23,UA,1,0,13,45,28,0.0
2023-02-24,BY,49,0,12,48,28,0.0
2023-02-24,HU,296,0,19,54,28,0.0
2023-02-24,MD,6,0,12,48,28,0.0
2023-02-24,PL,1014,0,44,49,28,0.0
2023-02-24,RO,335,0,49,31,28,0.0
2023-02-24,SK,66,0,42,49,28,0.0
2023-02-24,UA,1,0,12,46,28,0.0
2023-02-25,BY,44,0,11,49,28,0.0
2023-02-25,HU,232,0,18,55,28,0.0
2023-02-25,MD,6,0,11,49,28,0.0
2023-02-25,PL,841,0,43,50,28,0.0
2023-02-25,RO,252,0,48,32,28,0.0
2023-02-25,SK,40,0,41,50,28,0.0
2023-02-25,UA,1,0,11,47,28,0.0
2023-02-26,BY,27,0,10,50,28,0.0
2023-02-26,HU,255,0,17,56,28,0.0
2023-02-26,MD,6,0,10,50,28,0.0
2023-02-26,PL,919,0,42,51,28,0.0
2023-02-26,RO,279,0,47,33,28,0.0
2023-02-26,SK,56,0,40,51,28,0.0
2023-02-26,UA,1,0,10,48,28,0.0
2023-02-27,BY,28,0,9,51,28,0.0
2023-02-27,HU,283,0,16,57,28,0.0
2023-02-27,MD,6,0,9,51,28,0.0
2023-02-27,PL,1000,0,41,52,28,0.0
2023-02-27,RO,291,0,46,34,28,0.0
2023-02-27,SK,44,0,39,52,28,0.0
2023-02-27,UA,1,0,9,49,28,0.0
2023-02-28,BY,40,0,8,52,28,0.0
2023-02-28,HU,242,0,15,58,28,0.0
2023-02-28,MD,6,0,8,52,28,0.0
2023-02-28,PL,971,0,40,53,28,0.0
2023-02-28,RO,261,0,45,35,28,0.0
2023-02-28,SK,54,0,38,53,28,0.0
2023-02-28,UA,1,0,8,50,28,0.0
2023-03-01,BY,40,0,7,53,30,0.0
2023-03-01,HU,252,0,14,59,30,0.0
2023-03-01,MD,6,0,7,53,30,0.0
2023-03-01,PL,957,0,39,54,31,0.0
2023-03-01,RO,291,0,44,36,31,0.0
2023-03-01,SK,76,0,37,54,31,0.0
2023-03-01,UA,1,0,7,51,30,0.0
2023-03-02,BY,43,0,6,54,30,0.0
2023-03-02,HU,280,0,13,60,30,0.0
2023-03-02,MD,6,0,6,54,30,0.0
2023-03-02,PL,946,0,38,55,31,0.0
2023-03-02,RO,300,0,43,37,31,0.0
2023-03-02,SK,68,0,36,55,31,0.0
2023-03-02,UA,1,0,6,52,30,0.0
2023-03-03,BY,50,0,5,55,30,0.0
2023-03-03,HU,324,0,12,61,30,0.0
2023-03-03,MD,6,0,5,55,30,0.0
2023-03-03,PL,1015,0,37,56,31,0.0
2023-03-03,RO,330,0,42,38,31,0.0
2023-03-03,SK,98,0,35,56,31,0.0
2023-03-03,UA,1,0,5,53,30,0.0
2023-03-04,BY,54,0,4,56,30,0.0
2023-03-04,HU,243,0,11,62,30,0.0
2023-03-04,MD,6,0,4,56,30,0.0
2023-03-04,PL,874,0,36,57,31,0.0
2023-03-04,RO,256,0,41,39,31,0.0
2023-03-04,SK,66,0,34,57,31,0.0
2023-03-04,UA,1,0,4,54,30,0.0
2023-03-05,BY,47,0,3,57,30,0.0
2023-03-05,HU,278,0,10,63,30,0.0
2023-03-05,MD,6,0,3,57,30,0.0
2023-03-05,PL,914,0,35,58,31,0.0
2023-03-05,RO,293,0,40,40,31,0.0
2023-03-05,SK,50,0,33,58,31,0.0
2023-03-05,UA,1,0,3,55,30,0.0
2023-03-06,BY,52,0,2,58,30,0.0
2023-03-06,HU,292,0,9,64,30,0.0
2023-03-06,MD,6,0,2,58,30,0.0
2023-03-06,PL,955,0,34,59,31,0.0
2023-03-06,RO,308,0,39,41,31,0.0
2023-03-06,SK,38,0,32,59,31,0.0
2023-03-06,UA,1,0,2,56,30,0.0
2023-03-07,BY,41,0,1,59,30,0.0
2023-03-07,HU,228,0,8,65,30,0.0
2023-03-07,MD,6,0,1,59,30,0.0
2023-03-07,PL,853,0,33,60,31,0.0
2023-03-07,RO,278,0,38,42,31,0.0
2023-03-07,SK,33,0,31,60,31,0.0
2023-03-07,UA,1,0,1,57,30,0.0
2023-03-08,BY,49,1,48,60,30,0.0
2023-03-08,HU,261,0,7,66,30,0.0
2023-03-08,MD,6,1,48,60,30,0.0
2023-03-08,PL,874,0,32,61,31,0.0
2023-03-08,RO,302,0,37,43,31,0.0
2023-03-08,SK,56,0,30,61,31,0.0
2023-03-08,UA,1,1,37,58,30,0.0
2023-03-09,BY,46,0,47,1,30,0.0
2023-03-09,HU,263,0,6,67,30,0.0
2023-03-09,MD,6,0,47,1,30,0.0
2023-03-09,PL,909,0,31,62,31,0.0
2023-03-09,RO,309,0,36,44,31,0.0
2023-03-09,SK,39,0,29,62,31,0.0
2023-03-09,UA,1,0,36,1,30,0.0
2023-03-10,BY,56,0,46,2,30,0.0
2023-03-10,HU,300,0,5,68,30,0.0
2023-03-10,MD,6,0,46,2,30,0.0
2023-03-10,PL,1045,0,30,63,31,0.0
2023-03-10,RO,353,0,35,45,31,0.0
2023-03-10,SK,55,0,28,63,31,0.0
2023-03-10,UA,1,0,35,2,30,0.0
2023-03-11,BY,39,0,45,3,30,0.0
2023-03-11,HU,223,0,4,69,30,0.0
2023-03-11,MD,6,0,45,3,30,0.0
2023-03-11,PL,855,0,29,64,31,0.0
2023-03-11,RO,253,0,34,46,31,0.0
2023-03-11,SK,38,0,27,64,31,0.0
2023-03-11,UA,1,0,34,3,30,0.0
2023-03-12,BY,24,0,44,4,30,0.0
2023-03-12,HU,294,0,3,70,30,0.0
2023-03-12,MD,6,0,44,4,30,0.0
2023-03-12,PL,966,0,28,65,31,0.0
2023-03-12,RO,285,0,33,47,31,0.0
2023-03-12,SK,108,0,26,65,31,0.0
2023-03-12,UA,1,0,33,4,30,0.0
2023-03-13,BY,27,0,43,5,30,0.0
2023-03-13,HU,266,0,2,71,30,0.0
2023-03-13,MD,6,0,43,5,30,0.0
2023-03-13,PL,960,0,27,66,31,0.0
2023-03-13,RO,313,0,32,48,31,0.0
2023-03-13,SK,46,0,25,66,31,0.0
2023-03-13,UA,1,0,32,5,30,0.0
2023-03-14,BY,24,0,42,6,30,0.0
2023-03-14,HU,257,0,1,72,30,0.0
2023-03-14,MD,6,0,42,6,30,0.0
2023-03-14,PL,936,0,26,67,31,0.0
2023-03-14,RO,288,0,31,49,31,0.0
2023-03-14,SK,43,0,24,67,31,0.0
2023-03-14,UA,1,0,31,6,30,0.0
2023-03-15,BY,17,0,41,7,30,0.0
2023-03-15,HU,269,1,23,73,30,0.0
2023-03-15,MD,6,0,41,7,30,0.0
2023-03-15,PL,943,0,25,68,31,0.0
2023-03-15,RO,306,0,30,50,31,0.0
2023-03-15,SK,57,0,23,68,31,0.0
2023-03-15,UA,1,0,30,7,30,0.0
2023-03-16,BY,25,0,40,8,30,0.0
2023-03-16,HU,290,0,22,1,30,0.0
2023-03-16,MD,6,0,40,8,30,0.0
2023-03-16,PL,1067,0,24,69,31,0.0
2023-03-16,RO,287,0,29,51,31,0.0
2023-03-16,SK,82,0,22,69,31,0.0
